when,giveFeedback,condition,timerStart,readingTime,readingTimeEstimate,kolikoProcitaoText1,kolikoProcitaoText2,kolikoProcitaoText3,readingDeficits,which,readingDifficultiesThisExp,practiceForActivity_1,practiceForActivity_2,practiceForActivity_3,practiceForActivity_4,practiceForFinal_1,practiceForFinal_2,practiceForFinal_3,practiceForFinal_4,genKnowledge_1_1,genKnowledge_1_2,genKnowledge_1_3,genKnowledge_1_4,genKnowledge_1_5,genKnowledge_1_6,genKnowledge_1_7,genKnowledge_1_8,genKnowledge_1_9,genKnowledge_1_10,genKnowledge_2_1,genKnowledge_2_2,genKnowledge_2_3,genKnowledge_2_4,genKnowledge_2_5,genKnowledge_2_6,genKnowledge_2_7,genKnowledge_2_8,genKnowledge_2_9,genKnowledge_2_10,content_1_1,content_1_2,content_1_3,content_1_4,content_1_5,content_1_6,content_1_7,content_1_8,content_1_9,content_1_10,content_2_1,content_2_2,content_2_3,content_2_4,content_2_5,content_2_6,content_2_7,content_2_8,content_2_9,content_2_10,content_3_1,content_3_2,content_3_3,content_3_4,content_3_5,content_3_6,content_3_7,content_3_8,content_3_9,content_3_10,content_3_11,content_3_12,content_3_13,content_3_14,content_3_15,content_3_16,content_3_17,content_3_18,content_3_19,content_3_20,isIntrusor_2_1,isIntrusor_2_2,isIntrusor_2_3,isIntrusor_2_4,isIntrusor_2_5,isIntrusor_2_6,isIntrusor_2_7,isIntrusor_2_8,isIntrusor_2_9,isIntrusor_2_10,isIntrusor_3_1,isIntrusor_3_2,isIntrusor_3_3,isIntrusor_3_4,isIntrusor_3_5,isIntrusor_3_6,isIntrusor_3_7,isIntrusor_3_8,isIntrusor_3_9,isIntrusor_3_10,isIntrusor_3_11,isIntrusor_3_12,isIntrusor_3_13,isIntrusor_3_14,isIntrusor_3_15,isIntrusor_3_16,isIntrusor_3_17,isIntrusor_3_18,isIntrusor_3_19,isIntrusor_3_20,totalCorrect,totalIntrusors,activityFactor
2019-02-12T12:54:38Z,FALSE,rereading,1549972515.3339381,353.2063035964966,7,oko dva i pola puta,oko dva i pola puta,oko dva puta,NE,ne,NE,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1,rereading
2019-02-12T14:04:01Z,FALSE,rereading,1549976667.9946804,314.73710203170776,6,oko dva puta,oko dva puta,oko jedan i pola puta,NE,nemam,NE,NA,NA,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,13,5,rereading
2019-02-12T15:00:38Z,FALSE,general_noFeedback,1549980060.50663,255.9825119972229,5,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,NE,Nemam poteškoća.,NE,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,3,general
2019-02-12T15:43:53Z,FALSE,rereading,1549982657.2347283,309.768013715744,6,oko dva puta,oko dva puta,oko dva puta,NE,NEMAM,NE,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,12,5,rereading
2019-02-12T16:49:55Z,FALSE,content_noFeedback,1549986630.273042,377.74280858039856,8,"više od jedan i pola puta, ali manje od dva puta","više od jedan i pola puta, ali manje od dva puta","više od jedan i pola puta, ali manje od dva puta",NE,-,NE,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,content
2019-02-12T17:47:09Z,TRUE,content_feedback,1549990054.69067,349.12346625328064,7,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,NE,ne,NE,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,12,5,content
2019-02-12T18:54:20Z,FALSE,content_noFeedback,1549994087.872309,278.7925796508789,6,oko jedan i pola puta,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst,NE,nemam poteskoca,NE,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,3,content
2019-02-14T11:57:25Z,TRUE,general_feedback,1550141868.662304,320.7479634284973,7,"više nego jednom, ali nešto manje od jedan i pola puta","više od jedan i pola puta, ali manje od dva puta","više nego jednom, ali nešto manje od jedan i pola puta",NE,/,NE,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,9,7,general
2019-02-14T16:01:04Z,FALSE,content_noFeedback,1550156482.232297,237.46307015419006,5,"više nego jednom, ali nešto manje od jedan i pola puta",jednom cijeli tekst,jednom cijeli tekst,NE,Ne,NE,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14,3,content
2019-02-16T09:57:51Z,FALSE,content_noFeedback,1550307516.2963793,427.91889572143555,8,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst,jednom cijeli tekst,NE,ništa,NE,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15,2,content
2019-02-16T11:58:44Z,FALSE,content_noFeedback,1550314746.6764915,369.6164469718933,8,jednom cijeli tekst,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,NE,.,NE,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1,content
2019-02-16T12:56:10Z,FALSE,rereading,1550318195.0901892,374.53447103500366,8,oko dva puta,oko dva puta,oko jedan i pola puta,NE,-,NE,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,2,rereading
2019-02-16T14:04:56Z,FALSE,content_noFeedback,1550322321.468814,311.79565691947937,6,jednom cijeli tekst,jednom cijeli tekst,jednom cijeli tekst i preletjeti ključne dijelove,NE,/,NE,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,2,content
2019-02-16T14:51:41Z,FALSE,general_noFeedback,1550325121.408061,284.6149458885193,6,oko jedan i pola puta,jednom cijeli tekst i preletjeti ključne dijelove,oko jedan i pola puta,NE,-,NE,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,11,9,general
2019-02-16T16:02:09Z,FALSE,general_noFeedback,1550329367.7736564,216.69735980033875,5,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,nisam uspjela/uspio pročitati do kraja ili sam žurila/žurio da bih pročitala/pročitao,NE,/,NE,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,10,8,general
2019-02-18T10:01:06Z,FALSE,general_noFeedback,1550480479.974625,296.20086312294006,6,oko jedan i pola puta,oko jedan i pola puta,oko jedan i pola puta,NE,nemam,NE,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,8,7,general
2019-02-18T10:55:13Z,TRUE,general_feedback,1550483746.5099542,310.33423018455505,6,jednom cijeli tekst,nisam uspjela/uspio pročitati do kraja ili sam žurila/žurio da bih pročitala/pročitao,nisam uspjela/uspio pročitati do kraja ili sam žurila/žurio da bih pročitala/pročitao,NE,-,NE,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,9,5,general
2019-02-18T13:50:06Z,TRUE,general_feedback,1550494229.9380405,245.96562576293945,5,oko jedan i pola puta,jednom cijeli tekst i preletjeti ključne dijelove,"više nego jednom, ali nešto manje od jedan i pola puta",NE,NE,NE,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,4,7,general
2019-02-18T14:55:47Z,FALSE,content_noFeedback,1550498179.656895,229.1631772518158,5,"više od jedan i pola puta, ali manje od dva puta","više od jedan i pola puta, ali manje od dva puta","više nego jednom, ali nešto manje od jedan i pola puta",NE,/,NE,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,content
2019-02-18T15:58:27Z,FALSE,rereading,1550501937.6985402,399.36629486083984,8,oko dva i pola puta,oko dva puta,oko dva puta,NE,-,NE,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,8,7,rereading
2019-02-19T10:01:05Z,FALSE,general_noFeedback,1550566894.2439313,229.68181610107422,5,"više nego jednom, ali nešto manje od jedan i pola puta","više nego jednom, ali nešto manje od jedan i pola puta","više nego jednom, ali nešto manje od jedan i pola puta",NE,-,NE,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9,3,general
2019-02-19T11:03:42Z,FALSE,content_noFeedback,1550570652.8088512,302.84876704216003,6,oko jedan i pola puta,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst,NE,/,NE,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,14,3,content
2019-02-19T13:50:22Z,FALSE,general_noFeedback,1550580654.009422,265.39596009254456,6,jednom cijeli tekst,jednom cijeli tekst,jednom cijeli tekst,NE,nemam,NE,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,5,7,general
2019-02-19T15:04:20Z,TRUE,content_feedback,1550585092.3661592,384.5072371959686,8,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,nisam uspjela/uspio pročitati do kraja ili sam žurila/žurio da bih pročitala/pročitao,DA,brzopletost,NE,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,content
2019-02-25T10:04:10Z,FALSE,content_noFeedback,1551085476.6337345,488.61335611343384,8,jednom cijeli tekst,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst,NE,x,NE,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,3,content
2019-02-25T11:03:49Z,FALSE,content_noFeedback,1551089053.329397,238.51716256141663,5,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst,nisam uspjela/uspio pročitati do kraja ili sam žurila/žurio da bih pročitala/pročitao,NE,Ne,NE,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,9,5,content
2019-02-25T11:58:16Z,FALSE,general_noFeedback,1551092315.1754558,247.493066072464,5,"više od jedan i pola puta, ali manje od dva puta",jednom cijeli tekst i preletjeti ključne dijelove,oko jedan i pola puta,NE,/,NE,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,15,4,general
2019-02-25T14:57:12Z,FALSE,content_noFeedback,1551103047.396272,125.15575098991394,5,jednom cijeli tekst,"više od jedan i pola puta, ali manje od dva puta","više od jedan i pola puta, ali manje od dva puta",NE,nemam,NE,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,5,content
2019-02-25T16:05:24Z,TRUE,content_feedback,1551107150.0051205,359.0664975643158,7,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst,NE,nemam,NE,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,2,content
2019-02-25T16:59:43Z,TRUE,general_feedback,1551110402.583841,186.65836191177368,5,"više nego jednom, ali nešto manje od jedan i pola puta","više od jedan i pola puta, ali manje od dva puta","više od jedan i pola puta, ali manje od dva puta",NE,X,NE,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,general
2019-02-25T18:00:46Z,TRUE,general_feedback,1551114070.9886887,410.31807589530945,8,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,NE,-,NE,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,14,3,general
2019-02-27T10:03:20Z,FALSE,rereading,1551258229.0501742,391.21180534362793,8,oko jedan i pola puta,"jednom cijeli tekst, a ključne dijelove dva puta",jednom cijeli tekst,NE,nemam poteškoća,NE,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11,3,rereading
2019-02-27T12:04:57Z,FALSE,content_noFeedback,1551265523.548757,329.6806056499481,7,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst,NE,NE,NE,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,2,content
2019-02-27T15:00:33Z,FALSE,rereading,1551276093.3140721,522.3265066146851,8,oko dva puta,oko jedan i pola puta,oko jedan i pola puta,DA,OKP (ako se broji),DA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,9,7,rereading
2019-02-27T16:50:15Z,FALSE,content_noFeedback,1551282643.1842563,341.0878143310547,7,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,NE,/,NE,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,8,7,content
2019-02-27T18:07:05Z,TRUE,content_feedback,1551287266.0954936,363.6987318992615,7,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst i preletjeti ključne dijelove,jednom cijeli tekst,NE,nemam,NE,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,1,content
2019-02-27T19:02:58Z,FALSE,general_noFeedback,1551290609.9774144,188.78837656974792,5,dva ili više puta,dva ili više puta,dva ili više puta,NE,/,DA,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,7,7,general
